commune_code,commune,province,region,region_code,network,control_period,control_tiles,control_tests,control_devices_sum_across_tiles,control_download_mbps_test_weighted,control_upload_mbps_test_weighted,control_latency_ms_test_weighted,control_loaded_latency_down_ms_test_weighted,control_loaded_latency_up_ms_test_weighted,current_period,current_tiles,current_tests,current_devices_sum_across_tiles,current_download_mbps_test_weighted,current_upload_mbps_test_weighted,current_latency_ms_test_weighted,current_loaded_latency_down_ms_test_weighted,current_loaded_latency_up_ms_test_weighted,delta_download_mbps_test_weighted,delta_pct_download_mbps_test_weighted,delta_upload_mbps_test_weighted,delta_pct_upload_mbps_test_weighted,delta_latency_ms_test_weighted,delta_pct_latency_ms_test_weighted
6204,Marchigüe,Cardenal Caro,Región del Libertador Bernardo O'Higgins,6.0,fixed,2026Q1,33.0,168.0,49.0,144.601,69.241,19.077,290.435,318.149,2026Q2,35.0,153.0,47.0,204.344,97.137,19.582,153.922,259.395,59.743,41.316,27.896,40.288,0.505,2.647
6204,Marchigüe,Cardenal Caro,Región del Libertador Bernardo O'Higgins,6.0,mobile,2026Q1,46.0,197.0,64.0,98.124,13.165,46.396,1056.325,1368.416,2026Q2,55.0,180.0,82.0,105.478,14.311,30.511,1273.669,1511.178,7.354,7.495,1.146,8.705,-15.885,-34.238
6205,Navidad,Cardenal Caro,Región del Libertador Bernardo O'Higgins,6.0,fixed,2026Q1,81.0,366.0,156.0,327.283,215.589,17.809,366.216,258.817,2026Q2,61.0,282.0,102.0,315.474,233.59,15.582,185.936,224.163,-11.809,-3.608,18.001,8.35,-2.227,-12.505
6205,Navidad,Cardenal Caro,Región del Libertador Bernardo O'Higgins,6.0,mobile,2026Q1,53.0,214.0,107.0,73.581,18.547,77.051,1467.516,1690.159,2026Q2,27.0,92.0,50.0,90.668,15.875,73.424,1400.87,1363.859,17.087,23.222,-2.672,-14.407,-3.627,-4.707
6206,Paredones,Cardenal Caro,Región del Libertador Bernardo O'Higgins,6.0,fixed,2026Q1,36.0,157.0,56.0,168.977,79.266,26.561,258.394,353.665,2026Q2,30.0,115.0,41.0,136.564,92.189,19.913,255.061,189.165,-32.413,-19.182,12.923,16.303,-6.648,-25.029
6206,Paredones,Cardenal Caro,Región del Libertador Bernardo O'Higgins,6.0,mobile,2026Q1,53.0,200.0,83.0,61.922,14.839,33.525,1031.869,1160.583,2026Q2,31.0,150.0,50.0,51.381,13.231,56.873,1285.443,976.752,-10.541,-17.023,-1.608,-10.836,23.348,69.644
6301,San Fernando,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,fixed,2026Q1,138.0,1557.0,611.0,388.317,318.283,8.821,234.787,296.222,2026Q2,143.0,1787.0,615.0,387.923,320.148,7.378,219.176,277.713,-0.394,-0.101,1.865,0.586,-1.443,-16.359
6301,San Fernando,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,mobile,2026Q1,113.0,384.0,233.0,104.509,19.933,26.404,1418.801,1316.869,2026Q2,89.0,506.0,251.0,87.256,20.843,25.346,1368.265,1263.344,-17.253,-16.509,0.91,4.565,-1.058,-4.007
6302,Chépica,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,fixed,2026Q1,87.0,492.0,192.0,164.406,150.038,10.417,199.909,441.557,2026Q2,89.0,943.0,226.0,236.834,256.49,9.176,118.705,229.246,72.428,44.054,106.452,70.95,-1.241,-11.913
6302,Chépica,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,mobile,2026Q1,28.0,79.0,42.0,74.331,10.661,47.165,1442.19,1676.658,2026Q2,33.0,89.0,50.0,69.577,11.887,27.944,1611.307,1554.182,-4.754,-6.396,1.226,11.5,-19.221,-40.753
6303,Chimbarongo,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,fixed,2026Q1,74.0,372.0,130.0,238.722,185.312,8.944,126.29,210.752,2026Q2,80.0,429.0,131.0,267.687,217.723,9.415,149.179,211.559,28.965,12.133,32.411,17.49,0.471,5.266
6303,Chimbarongo,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,mobile,2026Q1,84.0,803.0,123.0,109.386,30.317,21.224,806.695,546.521,2026Q2,76.0,673.0,114.0,119.072,31.258,20.939,687.292,547.426,9.686,8.855,0.941,3.104,-0.285,-1.343
6304,Lolol,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,fixed,2026Q1,33.0,202.0,55.0,186.0,148.556,16.366,258.381,183.129,2026Q2,44.0,242.0,82.0,223.227,182.362,14.112,219.967,211.901,37.227,20.015,33.806,22.756,-2.254,-13.772
6304,Lolol,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,mobile,2026Q1,78.0,275.0,113.0,90.598,19.174,25.767,1345.38,832.12,2026Q2,51.0,210.0,88.0,105.449,18.641,35.195,1036.282,850.581,14.851,16.392,-0.533,-2.78,9.428,36.589
6305,Nancagua,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,fixed,2026Q1,53.0,207.0,103.0,286.468,245.675,6.884,185.304,301.903,2026Q2,54.0,238.0,119.0,284.209,242.495,8.231,179.256,262.601,-2.259,-0.789,-3.18,-1.294,1.347,19.567
6305,Nancagua,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,mobile,2026Q1,30.0,71.0,43.0,113.684,19.993,27.014,1173.282,1406.549,2026Q2,23.0,108.0,49.0,122.946,23.443,22.407,971.449,1057.204,9.262,8.147,3.45,17.256,-4.607,-17.054
6306,Palmilla,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,fixed,2026Q1,55.0,264.0,78.0,132.684,98.454,15.348,288.319,386.617,2026Q2,71.0,347.0,103.0,232.799,202.933,12.954,227.879,429.303,100.115,75.454,104.479,106.12,-2.394,-15.598
6306,Palmilla,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,mobile,2026Q1,37.0,75.0,44.0,111.444,24.227,32.133,959.176,1335.427,2026Q2,49.0,140.0,74.0,104.823,23.974,25.257,1145.507,1241.899,-6.621,-5.941,-0.253,-1.044,-6.876,-21.399
6307,Peralillo,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,fixed,2026Q1,55.0,282.0,94.0,227.12,175.042,9.319,123.504,228.493,2026Q2,52.0,349.0,87.0,211.659,156.041,11.67,137.163,237.04,-15.461,-6.807,-19.001,-10.855,2.351,25.228
6307,Peralillo,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,mobile,2026Q1,41.0,93.0,55.0,102.077,30.415,33.086,1142.902,1029.011,2026Q2,30.0,59.0,40.0,78.128,22.511,23.508,1118.169,1059.017,-23.949,-23.462,-7.904,-25.987,-9.578,-28.949
6308,Placilla,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,fixed,2026Q1,25.0,93.0,31.0,160.613,153.173,11.14,289.204,395.645,2026Q2,25.0,81.0,31.0,183.798,170.744,8.802,207.247,188.346,23.185,14.435,17.571,11.471,-2.338,-20.987
6308,Placilla,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,mobile,2026Q1,22.0,85.0,24.0,80.11,11.904,25.153,991.8,1115.214,2026Q2,25.0,162.0,40.0,67.161,13.399,26.093,1075.969,1537.019,-12.949,-16.164,1.495,12.559,0.94,3.737
6309,Pumanque,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,fixed,2026Q1,18.0,49.0,24.0,180.891,66.505,16.98,85.776,164.918,2026Q2,19.0,51.0,23.0,192.385,60.4,20.941,102.529,183.275,11.494,6.354,-6.105,-9.18,3.961,23.327
6309,Pumanque,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,mobile,2026Q1,30.0,69.0,36.0,29.32,7.821,34.507,2305.176,2565.899,2026Q2,22.0,102.0,27.0,26.75,6.547,52.853,2309.554,2987.353,-2.57,-8.765,-1.274,-16.289,18.346,53.166
6310,Santa Cruz,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,fixed,2026Q1,99.0,735.0,307.0,324.028,280.779,12.005,221.335,250.556,2026Q2,102.0,908.0,290.0,323.699,300.103,9.859,200.873,248.078,-0.329,-0.102,19.324,6.882,-2.146,-17.876
6310,Santa Cruz,Colchagua,Región del Libertador Bernardo O'Higgins,6.0,mobile,2026Q1,82.0,354.0,162.0,87.029,16.742,29.46,1267.559,1332.969,2026Q2,75.0,327.0,174.0,73.291,18.79,26.933,1578.914,1207.422,-13.738,-15.786,2.048,12.233,-2.527,-8.578
7101,Talca,Talca,Región del Maule,7.0,fixed,2026Q1,271.0,5495.0,2230.0,432.998,398.948,6.553,162.458,182.898,2026Q2,275.0,5967.0,2249.0,441.892,404.396,6.146,179.99,240.474,8.894,2.054,5.448,1.366,-0.407,-6.211
7101,Talca,Talca,Región del Maule,7.0,mobile,2026Q1,204.0,1442.0,704.0,126.17,26.153,30.686,1324.911,1191.257,2026Q2,206.0,1387.0,762.0,93.241,20.248,29.422,1486.592,1159.747,-32.929,-26.099,-5.905,-22.579,-1.264,-4.119
7102,Constitución,Talca,Región del Maule,7.0,fixed,2026Q1,79.0,756.0,255.0,401.692,290.525,11.893,212.507,194.231,2026Q2,66.0,777.0,237.0,411.5,318.853,11.196,210.333,216.206,9.808,2.442,28.328,9.751,-0.697,-5.861
7102,Constitución,Talca,Región del Maule,7.0,mobile,2026Q1,81.0,340.0,188.0,79.415,19.444,34.679,1314.768,1309.437,2026Q2,86.0,483.0,194.0,79.988,19.96,43.625,1770.367,1384.133,0.573,0.722,0.516,2.654,8.946,25.797
7103,Curepto,Talca,Región del Maule,7.0,fixed,2026Q1,23.0,114.0,36.0,268.052,167.723,32.228,220.561,458.272,2026Q2,23.0,81.0,37.0,318.412,201.16,17.951,302.58,405.383,50.36,18.787,33.437,19.936,-14.277,-44.3
7103,Curepto,Talca,Región del Maule,7.0,mobile,2026Q1,36.0,141.0,49.0,45.047,14.518,28.66,1217.241,1257.319,2026Q2,45.0,280.0,64.0,51.375,18.88,31.471,1003.779,814.932,6.328,14.048,4.362,30.045,2.811,9.808
7104,Empedrado,Talca,Región del Maule,7.0,fixed,2026Q1,5.0,15.0,6.0,584.645,564.604,8.6,112.267,151.733,2026Q2,3.0,6.0,5.0,442.551,411.303,5.0,503.0,696.167,-142.094,-24.304,-153.301,-27.152,-3.6,-41.86
7104,Empedrado,Talca,Región del Maule,7.0,mobile,2026Q1,12.0,16.0,13.0,37.329,12.44,30.062,1938.0,1070.938,2026Q2,6.0,14.0,9.0,43.362,13.799,57.643,2257.786,1151.786,6.033,16.162,1.359,10.924,27.581,91.747
7105,Maule,Talca,Región del Maule,7.0,fixed,2026Q1,126.0,1159.0,450.0,347.886,319.181,7.832,155.897,205.763,2026Q2,133.0,1673.0,503.0,370.193,338.916,6.925,130.45,189.176,22.307,6.412,19.735,6.183,-0.907,-11.581
7105,Maule,Talca,Región del Maule,7.0,mobile,2026Q1,98.0,465.0,184.0,57.559,14.436,26.254,1534.312,1198.248,2026Q2,87.0,467.0,158.0,56.204,12.044,43.914,1538.045,1405.597,-1.355,-2.354,-2.392,-16.57,17.66,67.266
7106,Pelarco,Talca,Región del Maule,7.0,fixed,2026Q1,52.0,264.0,81.0,187.146,128.224,14.133,228.14,281.0,2026Q2,59.0,359.0,98.0,194.515,155.053,11.415,274.713,351.93,7.369,3.938,26.829,20.924,-2.718,-19.232
7106,Pelarco,Talca,Región del Maule,7.0,mobile,2026Q1,21.0,50.0,28.0,81.028,14.745,30.26,1834.84,2045.46,2026Q2,26.0,55.0,31.0,79.378,10.013,26.055,1953.0,1701.527,-1.65,-2.036,-4.732,-32.092,-4.205,-13.896
7107,Pencahue,Talca,Región del Maule,7.0,fixed,2026Q1,32.0,92.0,40.0,161.614,90.08,18.228,203.217,300.011,2026Q2,31.0,96.0,38.0,277.611,239.965,17.615,199.344,161.333,115.997,71.774,149.885,166.391,-0.613,-3.363
7107,Pencahue,Talca,Región del Maule,7.0,mobile,2026Q1,59.0,97.0,60.0,44.632,9.169,35.124,1999.771,1945.344,2026Q2,24.0,51.0,30.0,52.356,8.716,42.078,1717.521,2144.82,7.724,17.306,-0.453,-4.941,6.954,19.798
7108,Río Claro,Talca,Región del Maule,7.0,fixed,2026Q1,53.0,233.0,80.0,190.321,151.699,15.283,530.305,473.302,2026Q2,44.0,189.0,58.0,220.298,173.974,8.021,181.085,259.889,29.977,15.751,22.275,14.684,-7.262,-47.517
7108,Río Claro,Talca,Región del Maule,7.0,mobile,2026Q1,38.0,80.0,48.0,136.195,21.881,27.625,1411.924,1490.05,2026Q2,34.0,151.0,53.0,108.556,21.898,27.278,1106.547,1017.993,-27.639,-20.294,0.017,0.078,-0.347,-1.256
7109,San Clemente,Talca,Región del Maule,7.0,fixed,2026Q1,174.0,974.0,350.0,244.041,192.037,13.362,226.002,270.82,2026Q2,170.0,963.0,328.0,329.415,260.472,15.072,152.64,204.203,85.374,34.983,68.435,35.636,1.71,12.797
7109,San Clemente,Talca,Región del Maule,7.0,mobile,2026Q1,142.0,341.0,189.0,36.617,9.652,32.443,1725.955,1530.115,2026Q2,121.0,258.0,168.0,65.174,13.474,31.791,1733.287,1382.764,28.557,77.988,3.822,39.598,-0.652,-2.01
7110,San Rafael,Talca,Región del Maule,7.0,fixed,2026Q1,49.0,236.0,69.0,160.063,88.16,18.123,258.178,254.547,2026Q2,40.0,231.0,58.0,208.562,155.951,17.771,177.147,258.333,48.499,30.3,67.791,76.895,-0.352,-1.942
7110,San Rafael,Talca,Región del Maule,7.0,mobile,2026Q1,37.0,92.0,50.0,130.504,22.945,27.076,1148.054,1423.554,2026Q2,24.0,46.0,29.0,64.808,14.026,35.5,1925.848,1570.87,-65.696,-50.34,-8.919,-38.871,8.424,31.112
7201,Cauquenes,Cauquenes,Región del Maule,7.0,fixed,2026Q1,80.0,698.0,233.0,428.236,370.883,12.1,163.92,243.441,2026Q2,79.0,784.0,271.0,375.143,321.695,12.376,228.966,203.241,-53.093,-12.398,-49.188,-13.262,0.276,2.281
7201,Cauquenes,Cauquenes,Región del Maule,7.0,mobile,2026Q1,85.0,280.0,144.0,65.736,13.598,29.9,2044.812,1880.518,2026Q2,70.0,238.0,108.0,62.731,14.768,31.475,2065.084,1681.651,-3.005,-4.571,1.17,8.604,1.575,5.268
7202,Chanco,Cauquenes,Región del Maule,7.0,fixed,2026Q1,12.0,60.0,21.0,170.026,89.879,21.1,389.233,263.833,2026Q2,12.0,117.0,30.0,360.409,242.726,22.128,319.718,227.769,190.383,111.973,152.847,170.059,1.028,4.872
7202,Chanco,Cauquenes,Región del Maule,7.0,mobile,2026Q1,23.0,143.0,51.0,80.36,26.591,104.329,1705.39,1491.437,2026Q2,24.0,57.0,33.0,69.303,26.188,46.351,1392.263,1595.732,-11.057,-13.759,-0.403,-1.516,-57.978,-55.572
7203,Pelluhue,Cauquenes,Región del Maule,7.0,fixed,2026Q1,39.0,159.0,81.0,294.397,198.673,16.491,181.994,270.918,2026Q2,30.0,194.0,49.0,373.16,259.367,13.495,221.351,363.062,78.763,26.754,60.694,30.55,-2.996,-18.167
7203,Pelluhue,Cauquenes,Región del Maule,7.0,mobile,2026Q1,67.0,361.0,149.0,53.33,14.929,97.928,1343.953,1564.958,2026Q2,43.0,171.0,60.0,38.728,9.318,41.175,1243.737,1469.029,-14.602,-27.38,-5.611,-37.585,-56.753,-57.954
7301,Curicó,Curicó,Región del Maule,7.0,fixed,2026Q1,267.0,3791.0,1442.0,369.842,325.491,8.504,193.588,237.417,2026Q2,270.0,4299.0,1563.0,395.739,348.078,8.118,189.939,260.689,25.897,7.002,22.587,6.939,-0.386,-4.539
7301,Curicó,Curicó,Región del Maule,7.0,mobile,2026Q1,168.0,791.0,413.0,119.661,22.254,27.281,1272.518,1347.869,2026Q2,152.0,868.0,404.0,97.985,19.531,27.423,1338.027,1325.036,-21.676,-18.115,-2.723,-12.236,0.142,0.521
7302,Hualañé,Curicó,Región del Maule,7.0,fixed,2026Q1,20.0,83.0,28.0,300.71,191.482,16.193,189.554,152.084,2026Q2,30.0,114.0,49.0,365.152,314.858,16.851,286.912,295.465,64.442,21.43,123.376,64.432,0.658,4.063
7302,Hualañé,Curicó,Región del Maule,7.0,mobile,2026Q1,42.0,113.0,59.0,78.684,19.451,49.85,1067.336,1519.434,2026Q2,29.0,109.0,48.0,57.68,11.387,29.028,1252.704,1029.0,-21.004,-26.694,-8.064,-41.458,-20.822,-41.769
7303,Licantén,Curicó,Región del Maule,7.0,fixed,2026Q1,32.0,267.0,72.0,495.477,410.409,8.648,127.432,203.019,2026Q2,28.0,259.0,49.0,500.714,389.467,6.668,245.757,245.166,5.237,1.057,-20.942,-5.103,-1.98,-22.895
7303,Licantén,Curicó,Región del Maule,7.0,mobile,2026Q1,31.0,107.0,70.0,93.54,20.164,40.234,1158.925,1350.841,2026Q2,32.0,66.0,45.0,116.404,21.151,26.879,829.806,1155.955,22.864,24.443,0.987,4.895,-13.355,-33.193
7304,Molina,Curicó,Región del Maule,7.0,fixed,2026Q1,113.0,1001.0,402.0,343.41,308.311,7.215,178.811,270.41,2026Q2,116.0,1158.0,417.0,365.336,325.075,6.791,176.364,304.541,21.926,6.385,16.764,5.437,-0.424,-5.877
7304,Molina,Curicó,Región del Maule,7.0,mobile,2026Q1,101.0,427.0,214.0,102.068,19.53,28.817,1159.376,1107.326,2026Q2,95.0,355.0,171.0,84.241,19.729,26.924,1325.233,1449.585,-17.827,-17.466,0.199,1.019,-1.893,-6.569
7305,Rauco,Curicó,Región del Maule,7.0,fixed,2026Q1,39.0,214.0,73.0,232.107,189.218,9.033,218.556,221.196,2026Q2,31.0,125.0,67.0,321.804,259.715,16.824,278.344,275.328,89.697,38.645,70.497,37.257,7.791,86.25
7305,Rauco,Curicó,Región del Maule,7.0,mobile,2026Q1,24.0,101.0,34.0,76.709,13.299,28.723,1222.238,1627.554,2026Q2,17.0,68.0,28.0,57.801,9.164,52.971,938.794,1729.941,-18.908,-24.649,-4.135,-31.093,24.248,84.42
7306,Romeral,Curicó,Región del Maule,7.0,fixed,2026Q1,69.0,419.0,152.0,252.726,225.556,20.131,304.933,419.833,2026Q2,80.0,409.0,166.0,270.604,270.554,16.066,260.402,304.002,17.878,7.074,44.998,19.95,-4.065,-20.193
7306,Romeral,Curicó,Región del Maule,7.0,mobile,2026Q1,50.0,227.0,92.0,88.987,14.124,29.709,2126.791,1473.434,2026Q2,43.0,261.0,63.0,60.568,10.159,28.782,1787.732,2281.446,-28.419,-31.936,-3.965,-28.073,-0.927,-3.12
7307,Sagrada Familia,Curicó,Región del Maule,7.0,fixed,2026Q1,81.0,293.0,119.0,232.414,215.191,10.331,223.01,260.976,2026Q2,73.0,343.0,125.0,221.733,203.764,6.711,158.478,327.376,-10.681,-4.596,-11.427,-5.31,-3.62,-35.04
7307,Sagrada Familia,Curicó,Región del Maule,7.0,mobile,2026Q1,39.0,96.0,54.0,66.397,11.005,40.615,1274.305,1559.781,2026Q2,42.0,113.0,52.0,66.315,13.679,39.566,1400.486,1438.857,-0.082,-0.123,2.674,24.298,-1.049,-2.583
7308,Teno,Curicó,Región del Maule,7.0,fixed,2026Q1,136.0,606.0,218.0,200.673,159.146,15.528,236.472,299.228,2026Q2,151.0,641.0,234.0,241.45,213.086,13.349,185.361,261.786,40.777,20.32,53.94,33.893,-2.179,-14.033
7308,Teno,Curicó,Región del Maule,7.0,mobile,2026Q1,84.0,148.0,101.0,63.125,10.692,42.101,1808.24,1586.932,2026Q2,92.0,293.0,118.0,48.97,16.1,30.795,1414.232,1418.188,-14.155,-22.424,5.408,50.58,-11.306,-26.854
7309,Vichuquén,Curicó,Región del Maule,7.0,fixed,2026Q1,47.0,224.0,79.0,241.213,173.779,18.429,248.767,205.767,2026Q2,34.0,265.0,50.0,491.567,402.714,34.355,310.638,280.581,250.354,103.79,228.935,131.739,15.926,86.418
7309,Vichuquén,Curicó,Región del Maule,7.0,mobile,2026Q1,35.0,74.0,44.0,77.025,18.886,40.892,1261.865,1491.108,2026Q2,58.0,187.0,97.0,68.764,17.376,29.171,1359.893,1424.594,-8.261,-10.725,-1.51,-7.995,-11.721,-28.663
7401,Linares,Linares,Región del Maule,7.0,fixed,2026Q1,237.0,2670.0,939.0,362.691,330.056,10.085,184.899,235.246,2026Q2,231.0,2440.0,915.0,365.535,339.629,11.219,143.347,209.039,2.844,0.784,9.573,2.9,1.134,11.244
7401,Linares,Linares,Región del Maule,7.0,mobile,2026Q1,144.0,567.0,307.0,82.111,15.868,34.596,1672.057,1485.69,2026Q2,131.0,692.0,319.0,70.128,18.93,28.564,1422.754,1241.205,-11.983,-14.594,3.062,19.297,-6.032,-17.436
7402,Colbún,Linares,Región del Maule,7.0,fixed,2026Q1,90.0,521.0,160.0,205.991,160.311,14.94,251.877,305.284,2026Q2,93.0,441.0,151.0,299.006,214.862,10.499,178.198,248.261,93.015,45.155,54.551,34.028,-4.441,-29.726
7402,Colbún,Linares,Región del Maule,7.0,mobile,2026Q1,72.0,239.0,100.0,62.719,13.217,29.987,1535.567,1389.071,2026Q2,57.0,133.0,75.0,63.025,9.553,33.113,1696.42,1713.053,0.306,0.488,-3.664,-27.722,3.126,10.425
7403,Longaví,Linares,Región del Maule,7.0,fixed,2026Q1,147.0,729.0,231.0,205.246,108.119,18.86,175.731,293.759,2026Q2,137.0,628.0,231.0,197.365,138.203,12.037,123.777,212.702,-7.881,-3.84,30.084,27.825,-6.823,-36.177
7403,Longaví,Linares,Región del Maule,7.0,mobile,2026Q1,107.0,300.0,142.0,43.91,11.344,34.3,1931.279,1711.73,2026Q2,72.0,222.0,91.0,61.097,18.277,49.829,2253.216,1519.104,17.187,39.141,6.933,61.116,15.529,45.274
7404,Parral,Linares,Región del Maule,7.0,fixed,2026Q1,117.0,755.0,315.0,303.302,266.33,11.613,218.599,280.878,2026Q2,87.0,867.0,313.0,309.918,265.26,9.773,159.157,243.81,6.616,2.181,-1.07,-0.402,-1.84,-15.844
7404,Parral,Linares,Región del Maule,7.0,mobile,2026Q1,94.0,595.0,181.0,56.337,15.084,141.119,1510.364,1727.358,2026Q2,84.0,510.0,154.0,53.149,16.972,82.029,1413.278,1500.343,-3.188,-5.659,1.888,12.517,-59.09,-41.872
7405,Retiro,Linares,Región del Maule,7.0,fixed,2026Q1,81.0,300.0,126.0,152.512,125.4,12.147,202.767,295.67,2026Q2,76.0,392.0,162.0,223.793,191.411,6.694,119.426,232.696,71.281,46.738,66.011,52.64,-5.453,-44.892
7405,Retiro,Linares,Región del Maule,7.0,mobile,2026Q1,52.0,107.0,62.0,37.69,10.849,41.421,2432.76,2159.121,2026Q2,52.0,136.0,62.0,43.097,8.235,36.103,1683.714,1840.903,5.407,14.346,-2.614,-24.094,-5.318,-12.839
7406,San Javier,Linares,Región del Maule,7.0,fixed,2026Q1,93.0,1017.0,339.0,342.382,314.739,9.791,193.345,293.08,2026Q2,87.0,1044.0,351.0,380.59,359.552,8.822,191.922,213.814,38.208,11.159,44.813,14.238,-0.969,-9.897
7406,San Javier,Linares,Región del Maule,7.0,mobile,2026Q1,87.0,336.0,140.0,58.971,18.227,34.72,1437.764,1163.345,2026Q2,85.0,343.0,141.0,77.896,25.255,31.35,1338.713,1280.752,18.925,32.092,7.028,38.558,-3.37,-9.706
7407,Villa Alegre,Linares,Región del Maule,7.0,fixed,2026Q1,38.0,208.0,84.0,296.226,278.576,10.389,133.197,264.024,2026Q2,44.0,231.0,89.0,283.843,217.386,10.251,201.606,278.939,-12.383,-4.18,-61.19,-21.965,-0.138,-1.328
7407,Villa Alegre,Linares,Región del Maule,7.0,mobile,2026Q1,40.0,83.0,58.0,85.892,11.314,29.217,1491.8,1875.578,2026Q2,41.0,90.0,59.0,99.082,14.891,31.3,1504.101,1797.404,13.19,15.356,3.577,31.616,2.083,7.129
7408,Yerbas Buenas,Linares,Región del Maule,7.0,fixed,2026Q1,65.0,258.0,94.0,248.758,233.599,11.291,158.698,212.857,2026Q2,66.0,364.0,104.0,208.149,213.061,10.148,120.676,238.308,-40.609,-16.325,-20.538,-8.792,-1.143,-10.123
7408,Yerbas Buenas,Linares,Región del Maule,7.0,mobile,2026Q1,52.0,171.0,79.0,100.597,20.123,28.93,1474.136,1316.222,2026Q2,46.0,139.0,72.0,81.995,16.522,26.547,1584.101,1477.604,-18.602,-18.492,-3.601,-17.895,-2.383,-8.237
8101,Concepción,Concepción,Región del Bío-Bío,8.0,fixed,2026Q1,182.0,6481.0,2588.0,461.087,392.587,7.565,226.794,222.646,2026Q2,173.0,7401.0,2888.0,472.629,407.015,7.838,220.022,236.457,11.542,2.503,14.428,3.675,0.273,3.609
8101,Concepción,Concepción,Región del Bío-Bío,8.0,mobile,2026Q1,151.0,1310.0,690.0,98.317,24.769,31.913,1738.144,1186.726,2026Q2,141.0,1234.0,694.0,95.135,23.519,31.071,1850.183,1203.833,-3.182,-3.236,-1.25,-5.047,-0.842,-2.638
8102,Coronel,Concepción,Región del Bío-Bío,8.0,fixed,2026Q1,124.0,1880.0,798.0,502.336,408.092,7.739,252.795,297.475,2026Q2,132.0,2154.0,792.0,497.944,418.238,6.799,257.315,311.324,-4.392,-0.874,10.146,2.486,-0.94,-12.146
8102,Coronel,Concepción,Región del Bío-Bío,8.0,mobile,2026Q1,101.0,376.0,239.0,106.466,20.428,33.439,1821.579,1265.362,2026Q2,95.0,260.0,175.0,93.509,17.99,28.792,1804.849,1388.042,-12.957,-12.17,-2.438,-11.935,-4.647,-13.897
8103,Chiguayante,Concepción,Región del Bío-Bío,8.0,fixed,2026Q1,75.0,1835.0,646.0,422.188,346.014,7.071,208.71,230.098,2026Q2,76.0,2290.0,771.0,424.801,362.809,7.048,296.542,285.497,2.613,0.619,16.795,4.854,-0.023,-0.325
8103,Chiguayante,Concepción,Región del Bío-Bío,8.0,mobile,2026Q1,44.0,150.0,90.0,87.711,19.664,37.167,2000.577,1513.466,2026Q2,42.0,136.0,94.0,73.294,15.697,35.926,2015.496,1603.257,-14.417,-16.437,-3.967,-20.174,-1.241,-3.339
8104,Florida,Concepción,Región del Bío-Bío,8.0,fixed,2026Q1,63.0,226.0,75.0,229.834,112.864,18.004,207.677,218.934,2026Q2,42.0,122.0,53.0,295.562,195.345,16.943,221.083,260.421,65.728,28.598,82.481,73.08,-1.061,-5.893
8104,Florida,Concepción,Región del Bío-Bío,8.0,mobile,2026Q1,72.0,169.0,84.0,80.137,13.478,33.74,1841.448,1981.935,2026Q2,62.0,151.0,72.0,81.357,13.668,32.834,1979.54,1356.278,1.22,1.522,0.19,1.41,-0.906,-2.685
8105,Hualqui,Concepción,Región del Bío-Bío,8.0,fixed,2026Q1,49.0,252.0,115.0,381.231,300.042,11.619,211.689,426.211,2026Q2,46.0,387.0,147.0,451.28,355.999,12.86,263.687,260.207,70.049,18.374,55.957,18.65,1.241,10.681
8105,Hualqui,Concepción,Región del Bío-Bío,8.0,mobile,2026Q1,71.0,197.0,94.0,79.314,15.906,33.655,1978.462,1368.756,2026Q2,36.0,97.0,51.0,69.133,15.665,31.062,2086.887,1700.237,-10.181,-12.836,-0.241,-1.515,-2.593,-7.705
8106,Lota,Concepción,Región del Bío-Bío,8.0,fixed,2026Q1,32.0,486.0,154.0,542.299,425.986,4.975,222.815,238.195,2026Q2,28.0,547.0,185.0,493.062,470.444,5.168,257.155,235.104,-49.237,-9.079,44.458,10.436,0.193,3.879
8106,Lota,Concepción,Región del Bío-Bío,8.0,mobile,2026Q1,27.0,111.0,53.0,99.046,18.685,26.685,1907.757,1401.018,2026Q2,29.0,141.0,69.0,84.08,16.729,27.085,1870.645,1719.539,-14.966,-15.11,-1.956,-10.468,0.4,1.499
8107,Penco,Concepción,Región del Bío-Bío,8.0,fixed,2026Q1,56.0,890.0,358.0,418.976,336.257,10.135,297.117,299.258,2026Q2,49.0,771.0,317.0,502.316,413.255,9.577,236.495,229.245,83.34,19.891,76.998,22.899,-0.558,-5.506
